036121000010001,3000001,1513     ,3000001,OMR30
036121000010002,3000002,1313     ,3000002,OMR30
036121000010003,3000003,1311     ,3000003,OMR30
036121000010004,3000004,1313     ,3000004,OMR30
036121000010005,3000005,1513     ,3000005,OMR30
036121000010006,3000006,1513     ,3000006,OMR30
036121000010007,3000007,1111     ,3000007,OMR30
036121000010008,3000008,1513     ,3000008,OMR30
036121000010009,3000009,1113     ,3000009,OMR30
036121000010010,3000010,1311     ,3000010,OMR30
036121000010011,3000011,1311     ,3000011,OMR30
036121000010012,3000012,1313     ,3000012,OMR30
036121000010013,3000013,1313     ,3000013,OMR30
036121000010014,3000014,1311     ,3000014,OMR30
036121000010015,3000015,1313     ,3000015,OMR30
036121000010016,3000016,1311     ,3000016,OMR30
036121000010017,3000017,1313     ,3000017,OMR30
036121000010018,3000018,1313     ,3000018,OMR30
036121000010019,3000019,1313     ,3000019,OMR30
036121000010020,3000020,1313     ,3000020,OMR30
036121000010021,3000021,1313     ,3000021,OMR30
036121000010022,3000022,1313     ,3000022,OMR30
036121000010023,3000023,1313     ,3000023,OMR30
036121000010024,3000024,1311     ,3000024,OMR30
036121000010025,3000025,1311     ,3000025,OMR30
036121000010026,3000026,1311     ,3000026,OMR30
036121000010027,3000027,1311     ,3000027,OMR30
036121000010028,3000028,1311     ,3000028,OMR30
036121000010029,3000029,1313     ,3000029,OMR30
036121000010030,3000030,1313     ,3000030,OMR30
036121000010031,3000031,1313     ,3000031,OMR30
036121000010032,3000032,1311     ,3000032,OMR30
036121000010033,3000033,1313     ,3000033,OMR30
036121000010034,3000034,1111     ,3000034,OMR30
036121000010035,3000035,1311     ,3000035,OMR30
036121000010036,3000036,1311     ,3000036,OMR30
036121000010037,3000037,1313     ,3000037,OMR30
036121000010038,3000038,1313     ,3000038,OMR30
036121000010039,3000039,1313     ,3000039,OMR30
036121000010040,3000040,1313     ,3000040,OMR30
036121000010041,3000041,1311     ,3000041,OMR30
036121000010042,3000042,1311     ,3000042,OMR30
036121000010043,3000043,1531     ,3000043,OMR30
036121000010044,3000044,1321     ,3000044,OMR30
036121000010045,3000045,1521     ,3000045,OMR30
036121000010046,3000046,1321     ,3000046,OMR30
036121000010047,3000047,1321     ,3000047,OMR30
036121000010048,3000048,1321     ,3000048,OMR30
036121000010049,3000049,1321     ,3000049,OMR30
036121000010050,3000050,1131     ,3000050,OMR30
